arousalScore,trueArousal
0.5809,3.5000
-0.0255,3.5000
0.8699,4.5000
0.7976,3.5000
-0.8264,2.0000
-0.3594,3.5000
0.4661,3.0000
-0.1138,2.5000
-0.1746,2.5000
0.2793,3.5000
-0.5499,2.5000
0.7433,3.5000
0.1890,2.5000
-0.1841,2.5000
-0.4783,3.5000
0.8554,3.5000
-0.0282,3.0000
0.3966,3.0000
0.5562,3.0000
0.2182,3.0000
0.1482,3.5000
0.6680,4.0000
0.8846,4.0000
0.2852,3.5000
-0.4977,2.5000
-0.6749,2.5000
-0.4776,2.0000
0.8266,4.5000
-0.3193,2.5000
-0.7680,2.5000
0.8698,3.0000
0.6250,3.5000
0.0029,3.0000
-0.6534,2.5000
0.9061,3.5000
0.3218,3.5000
0.0064,2.0000
0.2977,3.5000
-0.1048,2.5000
0.8554,4.0000
0.0736,3.0000
-0.6003,2.0000
0.3650,3.5000
0.0450,2.5000
0.1385,3.0000
-0.3759,3.0000
0.3201,3.0000
0.6592,3.5000
0.2567,3.5000
-0.5072,2.0000
0.9132,3.5000
0.5065,4.0000
0.6820,4.0000
0.4524,2.5000
0.7976,4.0000
-0.5801,3.0000
0.5171,3.0000
0.2810,3.5000
0.1058,2.5000
0.7843,3.5000
0.8267,4.5000
0.1914,4.0000
-0.1330,2.5000
0.5935,2.5000
0.9278,4.5000
-0.1007,3.5000
0.5758,3.0000
0.8384,3.0000
0.1036,3.5000
0.5008,3.0000
0.3993,3.0000
0.3579,4.0000
0.2185,3.0000
0.4205,2.5000
0.4023,2.5000
0.6503,3.0000
0.5535,3.0000
0.9415,4.5000
0.8693,4.0000
0.2907,3.0000
0.1894,3.5000
0.8382,3.5000
0.4472,3.0000
0.5451,3.0000
0.5827,3.0000
0.3602,3.5000
0.9854,4.0000
0.2820,2.5000
-0.5946,3.0000
-0.5947,2.5000
-0.6378,2.5000
-0.1893,3.5000
-0.4933,2.5000
-0.5248,1.5000
-0.4064,2.5000
-0.3392,2.5000
-0.8031,2.0000
0.2790,1.5000
-0.7978,2.0000
-0.8991,2.0000
-0.7487,2.0000
-0.5350,2.0000
-0.5943,2.0000
-0.4360,3.0000
-0.4956,2.0000
-0.5946,2.0000
-1.0000,1.5000
-0.6185,2.5000
-0.5618,2.0000
-0.8694,3.0000
-0.3627,2.5000
-0.9053,2.0000
-0.4645,3.0000
-0.4786,2.0000
-0.8114,2.5000
-0.6233,2.5000
-0.2177,2.0000
-0.3212,2.5000
-0.5372,2.0000
-0.8538,2.0000
-0.5542,2.5000
-0.0674,2.0000
-0.6958,2.5000
-0.6820,2.0000
-0.8588,2.5000
0.6968,4.0000
0.2256,3.0000
0.5849,3.0000
0.9564,3.5000
0.4440,3.5000
0.5324,3.0000
0.0503,3.0000
0.8943,3.0000
-0.0457,3.0000
-0.1019,3.0000
0.8834,4.0000
0.3476,3.5000
0.7529,3.5000
0.0921,4.0000
0.3763,2.5000
0.3210,2.5000
0.4902,4.0000
0.3639,3.0000
0.0868,4.0000
0.2407,4.0000
-0.4058,2.5000
-0.7484,2.0000
-0.5225,1.5000
-0.3914,2.0000
-0.0420,3.5000
0.1897,3.0000
-0.5475,2.0000
0.5804,3.5000
-0.6248,2.0000
0.5801,3.5000
0.7550,3.0000
-0.5220,2.5000
-0.8400,2.5000
-0.5939,2.0000
-0.7438,2.0000
-0.6548,2.5000
0.7542,4.0000
-0.7717,2.5000
-0.8787,2.0000
0.4376,3.0000
-0.8393,2.0000
0.5237,3.0000
0.3066,2.5000
-0.3626,1.0000
0.1646,3.5000
0.2034,2.0000
0.5525,3.0000
-0.5512,2.0000
-0.4728,3.5000
0.2272,3.0000
-0.7142,2.0000
-0.5256,2.5000
-0.4783,2.5000
-0.2897,2.0000
0.7548,3.5000
0.2761,3.0000
-0.6152,2.0000
0.4230,2.5000
-0.8240,2.5000
-0.0239,3.0000
-0.7898,1.5000
-0.8842,2.0000
-0.4290,2.0000
0.0445,3.0000
0.7618,3.5000
-0.5066,2.5000
0.1516,3.5000
-0.0159,3.5000
0.2761,3.5000
0.8592,3.0000
0.9372,4.5000
0.5063,3.5000
0.7974,4.0000
-0.3039,3.0000
0.6956,3.5000
0.9422,3.0000
0.4439,3.5000
0.9669,3.5000
0.5373,3.0000
-0.0727,2.5000
0.3043,3.5000
0.5390,3.5000
-0.2591,2.5000
-0.7237,2.5000
-0.4295,3.0000
0.2507,3.0000
-0.3366,3.0000
-0.0115,3.0000
0.3741,2.5000
0.8986,4.5000
0.5210,2.5000
0.8844,4.0000
-0.2668,2.5000
0.4741,3.0000
0.7669,4.0000
0.7687,4.0000
0.2498,2.5000
-0.1465,2.5000
0.6094,3.0000
0.9278,4.5000
0.3531,2.5000
0.9131,4.5000
0.8986,3.5000
-0.0882,2.5000
0.1859,2.5000
0.9711,4.5000
0.6679,3.5000
0.8266,3.5000
-0.0757,3.0000
0.9132,4.5000
0.9278,4.5000
0.8989,4.0000
0.2774,2.5000
0.7835,3.5000
0.2923,3.5000
0.5958,3.5000
0.5889,3.0000
-0.3294,3.5000
0.7406,3.5000
0.9135,4.0000
-0.1539,2.5000
0.8492,3.5000
0.1232,3.0000
0.4100,3.5000
0.9372,3.0000
-0.4227,2.5000
0.6533,3.5000
-0.2141,2.5000
0.8850,4.5000
0.6732,3.5000
0.8989,4.5000
-0.7438,3.5000
0.0660,3.0000
0.8986,3.5000
-0.6524,3.5000
0.7838,3.5000
0.8270,3.5000
0.2780,3.5000
0.0772,3.5000
-0.4478,3.0000
-0.4790,3.0000
0.5095,3.0000
-0.0704,3.0000
-0.0241,3.0000
0.2833,3.5000
0.2761,2.5000
0.9132,4.5000
0.4073,3.5000
-0.6745,2.5000
0.3193,3.5000
-0.2936,3.0000
0.5075,3.0000
0.0169,3.5000
-0.5012,3.5000
0.7689,4.5000
0.5704,3.5000
0.9003,2.5000
-0.1152,2.5000
0.1488,3.0000
0.3079,3.0000
0.2953,2.5000
0.9132,4.5000
-0.0469,2.5000
0.4586,4.0000
0.9254,4.0000
0.7740,4.0000
0.9283,3.5000
-0.3468,3.0000
0.9277,4.5000
0.9132,4.0000
0.9193,4.0000
-0.1502,2.0000
0.2486,3.0000
0.9422,4.5000
0.6070,3.0000
0.8701,3.5000
0.9727,4.0000
0.6536,4.5000
0.7401,2.5000
0.7540,3.0000
0.9646,3.0000
-0.4705,2.0000
0.3624,3.5000
0.7260,4.0000
0.5010,3.0000
0.5579,3.0000
-0.8334,2.0000
-0.0131,3.0000
0.1179,2.5000
0.4186,3.0000
0.9657,3.5000
1.0000,4.0000
0.8988,3.5000
-0.0044,2.5000
-0.2902,2.5000
0.8094,4.0000
0.0853,3.0000
0.7976,3.0000
0.2521,3.5000
0.4514,3.0000
-0.3925,2.0000
0.9711,5.0000
0.0755,3.5000
0.2766,3.5000
-0.2909,2.0000
0.8408,3.0000
-0.1436,3.5000
0.8327,3.5000
0.3064,2.5000
0.2342,4.0000
0.5520,4.0000
-0.3092,2.5000
0.9856,4.5000
1.0000,4.5000
0.0859,2.5000
0.9014,3.0000
-0.7232,2.5000
0.7542,3.5000
1.0000,4.0000
0.5469,4.5000
-0.3493,2.5000
-0.0326,3.0000
-0.4740,2.5000
-0.6514,2.0000
0.4218,3.5000
0.6392,3.5000
0.6095,4.0000
1.0000,3.5000
0.8555,4.5000
0.6004,3.0000
0.3942,4.0000
1.0000,4.5000
0.4783,4.0000
0.9132,4.5000
0.8057,3.5000
0.5300,3.5000
1.0000,4.5000
0.2195,3.5000
0.4959,3.0000
0.9712,4.0000
0.2703,3.0000
0.8554,3.5000
-0.2659,2.5000
-0.1766,3.0000
-0.1087,3.0000
0.7539,3.5000
0.8845,4.0000
0.7116,3.5000
0.7516,3.0000
0.9566,3.5000
0.1937,3.0000
0.9011,3.5000
0.0494,2.5000
-0.2778,3.0000
0.8845,3.0000
0.0587,2.5000
0.1774,3.5000
0.5393,2.5000
0.7976,3.5000
0.9132,4.5000
0.7159,2.5000
0.2742,3.0000
1.0000,4.5000
0.2523,2.5000
-0.1770,2.5000
-0.2348,2.5000
0.3074,3.0000
0.1438,3.0000
-0.3598,3.0000
1.0000,4.0000
0.9887,4.0000
0.7686,3.0000
0.9569,4.0000
0.3807,3.0000
0.4242,3.0000
0.1634,2.5000
0.6368,3.0000
0.8836,3.0000
0.9602,3.5000
0.6533,3.0000
0.8986,3.0000
-0.0780,3.0000
0.6199,3.0000
0.9854,3.0000
0.7983,4.5000
-0.3501,3.0000
0.6973,3.0000
0.8415,3.5000
0.6404,3.0000
0.7689,3.5000
0.5234,4.0000
0.4666,3.0000
0.7086,3.0000
0.9709,3.5000
0.3942,3.5000
0.4298,3.0000
0.1430,3.0000
-0.2029,3.5000
0.6921,2.5000
0.8390,3.0000
0.8990,3.0000
0.0060,3.0000
0.6253,3.5000
-0.5472,3.0000
-0.2427,3.0000
0.4047,3.5000
0.6487,3.0000
0.4933,2.5000
-0.6136,3.0000
0.9665,4.0000
0.3809,2.5000
0.8986,3.5000
0.6972,3.5000
0.9254,3.5000
0.7971,3.5000
0.8559,4.0000
0.3217,4.0000
0.5929,3.0000
-0.1454,2.5000
0.8262,4.0000
0.7753,3.5000
0.9566,4.5000
0.1325,3.0000
0.7821,4.0000
-0.5293,3.0000
0.1986,3.5000
0.9564,3.5000
0.7402,4.5000
0.2778,3.5000
0.7310,2.5000
0.7979,3.5000
0.7532,4.0000
0.6542,3.0000
0.7384,3.5000
-0.0418,2.5000
0.9130,3.5000
0.0747,3.5000
0.1757,3.5000
0.3541,3.0000
0.8403,4.0000
0.4197,3.0000
0.8408,4.0000
0.2124,3.5000
0.4492,3.0000
0.8986,4.5000
0.2687,3.5000
0.8844,4.5000
0.8259,4.0000
0.6450,3.5000
0.0015,3.5000
0.6803,4.0000
-0.3653,3.5000
0.7104,3.5000
-0.0429,3.5000
0.7095,3.0000
0.8659,3.5000
-0.7066,1.5000
0.8185,4.0000
0.6240,4.0000
0.4206,3.0000
0.5271,3.5000
0.0477,3.0000
0.5444,3.0000
0.7390,3.0000
0.3431,3.5000
0.6684,4.0000
0.8120,4.0000
0.7925,3.5000
0.9422,4.0000
0.3506,3.0000
0.0616,3.5000
0.8989,4.5000
0.9566,4.5000
0.0418,3.0000
-0.3724,3.0000
0.6491,3.5000
0.8270,4.0000
0.7238,3.5000
0.1168,2.5000
0.1627,4.0000
-0.5944,2.0000
0.1736,3.0000
0.4644,3.5000
0.1440,3.5000
0.8382,4.0000
0.4788,3.0000
0.4493,3.5000
0.7971,4.0000
0.9552,3.5000
0.8574,4.5000
0.6223,3.0000
-0.1704,2.0000
-0.1823,2.5000
-0.3431,2.0000
-0.1612,3.0000
0.0444,3.0000
-0.1753,3.0000
-0.0715,2.5000
-0.8115,2.0000
0.3369,2.0000
-0.0138,3.0000
0.2134,2.0000
-0.2883,2.5000
0.4186,3.0000
0.1156,2.5000
-0.4347,3.0000
-0.2588,2.5000
0.5799,3.5000
-0.3417,2.0000
0.4653,4.5000
-0.2310,2.5000
0.1726,3.0000
-0.1027,3.0000
0.8381,3.0000
-0.3769,2.0000
-0.1326,3.5000
0.3904,3.5000
-0.1837,2.5000
0.4829,3.0000
-0.2904,2.0000
0.4931,3.5000
0.3102,3.0000
-0.6385,1.0000
0.6518,3.5000
0.3895,3.0000
0.5526,3.0000
0.3000,3.5000
-0.2749,2.5000
-0.0749,3.0000
-0.0925,2.5000
-0.4203,2.5000
0.7108,3.5000
-0.3833,2.0000
0.0981,2.5000
0.7825,4.5000
0.2621,3.0000
-0.4148,2.0000
-0.1877,2.0000
0.0817,2.5000
0.6068,3.0000
0.3150,2.5000
-0.4101,3.0000
-0.6301,2.0000
0.6755,3.5000
0.5072,3.5000
0.3139,3.5000
-0.5620,2.5000
0.1674,2.5000
-0.3496,3.0000
-0.3297,3.0000
-0.2211,2.0000
-0.3290,3.0000
-0.4063,3.0000
-0.3200,2.0000
0.4105,3.5000
-0.2894,2.5000
0.1263,2.5000
0.4520,2.5000
0.8850,4.5000
-0.1778,2.0000
-0.1411,2.5000
0.4808,4.0000
0.8706,4.0000
-0.0887,2.0000
-0.3751,2.5000
0.9712,4.5000
0.0801,2.0000
0.9711,3.5000
0.7549,4.5000
0.0167,3.5000
-0.5167,1.5000
-0.2149,3.0000
-0.6746,2.5000
-0.5472,2.5000
-0.3917,3.0000
-0.4859,3.0000
0.0445,3.5000
-0.0742,3.5000
-0.1731,3.5000
0.6372,3.5000
0.6783,3.5000
-0.3418,2.5000
0.7090,3.0000
-0.0326,2.5000
-0.4524,3.0000
0.3317,2.5000
0.2734,3.5000
0.3184,3.5000
0.2457,3.0000
-0.2766,2.5000
0.4199,3.5000
-0.1544,3.0000
-0.2263,2.5000
0.2324,3.5000
-0.0204,2.5000
0.0467,3.0000
-0.4812,2.5000
-0.6093,3.0000
-0.5395,2.5000
-0.5930,2.5000
-0.3245,2.5000
-0.5786,2.5000
-0.6127,2.0000
-0.0734,3.5000
0.0983,3.0000
0.0012,3.0000
-0.0228,3.0000
0.4597,3.5000
0.6805,4.0000
-0.6330,3.0000
-0.3050,2.5000
0.6225,4.0000
0.0933,3.0000
-0.1179,2.5000
-0.3392,3.0000
-0.0628,3.0000
-0.2041,3.0000
-0.1771,3.0000
-0.0245,2.5000
-0.0315,4.0000
0.3097,3.0000
-0.4643,2.5000
0.5212,3.5000
-0.3887,2.5000
0.1723,3.5000
0.2277,3.0000
-0.2771,2.5000
-0.1021,3.0000
-0.2180,3.0000
0.2755,3.5000
-0.2325,2.5000
0.0401,2.5000
-0.2321,3.0000
-0.1545,3.5000
-0.0026,3.0000
0.1742,3.0000
-0.3194,3.0000
-0.0808,2.5000
0.3858,2.5000
0.2489,2.5000
0.0706,3.0000
0.4956,2.5000
0.8553,3.5000
-0.2859,2.5000
0.0346,3.5000
0.6089,2.0000
0.1263,3.0000
0.5244,3.5000
0.8408,3.5000
0.9131,2.5000
1.0000,2.5000
0.8699,3.5000
-0.6444,2.5000
-0.3428,3.0000
0.5454,3.0000
-0.1612,2.0000
0.5668,3.0000
-0.3213,3.0000
-0.4343,2.0000
0.7438,3.0000
0.2613,3.0000
0.5958,2.5000
0.2820,3.5000
0.2460,3.5000
0.6679,2.5000
-0.3072,2.5000
0.0723,2.5000
0.8134,3.0000
0.2782,3.0000
0.4315,3.5000
0.7237,2.5000
0.1532,3.5000
0.4678,3.5000
-0.1506,2.5000
0.8120,3.0000
0.1153,2.5000
-0.0243,2.5000
0.3197,2.5000
-0.1284,2.5000
0.3772,3.0000
0.6840,3.5000
-0.0607,3.5000
0.0315,2.0000
0.8557,4.0000
0.9326,3.0000
-0.0040,3.5000
0.2915,2.5000
0.6887,3.5000
0.1986,3.0000
0.2280,3.5000
-0.5087,2.0000
-0.5491,3.0000
0.6806,4.0000
0.3079,3.0000
0.7416,3.0000
0.7101,3.5000
0.8788,4.0000
-0.3897,2.5000
-0.0266,2.5000
0.3555,3.0000
0.6082,2.0000
0.9132,3.5000
0.6814,2.5000
0.9727,3.5000
0.4526,3.0000
0.5730,3.0000
-0.2919,2.5000
0.7537,3.0000
0.8031,3.0000
0.3043,3.5000
0.8408,4.0000
0.9132,3.5000
0.9854,4.0000
0.9192,2.5000
0.3186,2.5000
0.0588,3.0000
0.9131,3.0000
0.2604,3.0000
0.4764,2.5000
-0.2998,2.5000
0.5831,3.0000
0.6829,3.0000
0.5870,3.5000
-0.7588,2.5000
0.5366,3.0000
0.1165,2.5000
-0.3337,3.0000
0.7439,2.5000
-0.3793,2.0000
0.5514,2.5000
0.5655,3.0000
0.9420,4.5000
0.2748,3.5000
0.8843,3.5000
0.6159,3.5000
-0.6685,1.5000
-0.2768,3.0000
0.1747,2.5000
0.9887,4.5000
-0.4955,2.0000
0.1044,2.5000
0.9854,3.5000
0.6949,3.5000
0.2487,3.0000
0.9606,3.0000
-0.3717,3.0000
-0.3384,3.0000
0.4338,2.5000
0.9883,2.5000
0.7266,2.5000
0.3139,3.0000
1.0000,4.0000
0.1401,3.5000
0.9778,4.5000
0.9132,4.0000
0.4360,3.0000
-0.5960,2.0000
0.8289,4.0000
0.3461,2.5000
0.7205,4.0000
0.1585,3.5000
-0.6302,2.5000
0.1890,2.5000
-0.0891,3.0000
-0.2013,2.5000
0.5509,3.0000
0.9321,2.5000
0.7064,3.5000
-0.0969,3.5000
0.8412,3.5000
0.5772,3.0000
-0.3336,2.5000
0.2711,3.5000
0.9566,4.0000
0.9135,3.5000
0.7832,3.5000
0.9277,3.5000
0.8410,4.0000
-0.3912,2.5000
0.5385,3.0000
0.8554,3.5000
0.4567,3.5000
0.4299,2.5000
0.2810,3.5000
0.7212,3.5000
0.7695,3.0000
0.9418,3.0000
0.2768,3.5000
0.0575,3.0000
0.3508,2.5000
0.4747,3.5000
0.9279,3.0000
0.7499,3.5000
-0.6246,2.5000
0.8011,3.0000
0.7458,3.0000
0.1496,3.0000
-0.5687,2.5000
0.5219,2.5000
0.1472,2.5000
0.7021,3.0000
0.6688,4.5000
0.4202,3.0000
0.6268,3.0000
0.4917,3.0000
0.7687,3.5000
0.8842,3.5000
0.0464,3.0000
0.7364,3.5000
0.8126,4.0000
-0.4296,3.0000
0.7470,3.5000
0.9135,3.5000
0.1649,3.0000
0.7259,3.5000
0.6491,3.5000
0.7485,3.5000
0.9856,4.5000
0.4522,4.0000
0.0459,2.5000
0.1665,3.0000
0.6964,3.5000
-0.4883,3.0000
-0.7493,3.5000
-0.7512,3.0000
-0.0126,3.5000
-0.5854,3.0000
-0.0264,3.0000
0.7113,3.5000
-0.2933,3.0000
-0.8521,2.5000
-0.4983,2.0000
0.2936,2.5000
-0.7388,2.5000
0.0018,2.5000
0.8266,4.0000
0.0054,2.5000
0.2952,2.0000
0.7676,3.5000
-0.2897,2.5000
-0.6360,3.0000
-0.7173,2.5000
0.7690,3.5000
-0.4063,3.0000
-0.3336,2.5000
0.4933,2.5000
-0.2140,2.5000
-0.5667,2.5000
0.0314,3.0000
0.2696,3.0000
0.1015,3.0000
0.0725,3.0000
-0.5763,3.5000
0.7401,2.5000
0.4784,2.5000
-0.8400,2.5000
0.7542,4.0000
-0.2346,3.0000
0.1770,3.0000
0.4375,2.0000
0.3218,3.0000
0.6066,3.0000
-0.8670,2.0000
-0.7777,2.0000
0.0484,3.0000
-0.8498,2.5000
-0.8149,4.0000
-0.8654,3.0000
-0.4064,3.5000
-0.2182,2.0000
0.7547,4.0000
-0.7267,3.0000
-0.8131,3.0000
-0.4794,2.5000
-0.7447,2.0000
-0.2163,2.5000
-0.0878,3.0000
-0.7946,2.5000
-0.2003,3.5000
-0.4112,3.0000
-0.5757,2.5000
-0.7127,2.0000
0.2768,3.0000
0.1879,2.5000
0.7255,3.5000
-0.3266,3.0000
-0.6886,2.5000
-0.6169,2.5000
-0.1384,3.0000
-0.0285,3.0000
0.0551,3.0000
-0.6924,2.5000
-0.3864,3.0000
-0.8119,2.5000
0.8115,3.5000
0.3074,2.5000
0.8408,4.0000
0.5250,3.0000
-0.0718,2.5000
-0.6054,2.5000
-0.4931,2.5000
0.0446,3.5000
-0.6940,3.0000
-0.9766,2.5000
-0.8218,3.0000
-0.3660,2.0000
-0.7641,2.5000
-0.2750,2.0000
-0.8257,3.0000
-0.4991,3.0000
-0.7520,2.5000
-0.9455,2.0000
-0.9357,2.0000
0.3494,3.5000
-0.8825,2.5000
-0.8273,2.0000
0.0011,3.5000
-0.0857,3.5000
0.3759,2.5000
0.4271,3.0000
0.7239,3.5000
-0.4803,2.5000
-0.1063,2.5000
-0.2901,3.0000
0.1643,3.5000
0.4931,3.5000
0.9277,3.5000
0.9125,3.0000
-0.2494,3.0000
0.8249,4.0000
0.1384,3.5000
-0.0013,3.0000
0.8585,2.5000
0.2018,3.0000
0.8259,4.0000
0.6810,4.0000
0.5360,3.0000
-0.0719,2.5000
0.1058,3.0000
0.7384,4.0000
0.1025,3.0000
0.1130,3.0000
0.1688,4.0000
0.1416,3.0000
-0.5040,2.0000
0.2722,3.0000
0.8657,3.0000
0.6062,3.0000
0.8698,3.0000
0.5626,2.0000
0.5662,2.5000
0.9426,3.5000
0.2767,2.5000
0.5377,2.5000
-0.0839,3.0000
0.7692,2.5000
-0.2189,2.0000
0.2148,2.5000
0.6245,2.5000
0.5644,2.5000
0.9426,4.5000
0.3439,2.5000
0.8665,2.5000
0.5944,2.5000
-0.1852,3.0000
0.2625,2.5000
0.9665,4.5000
-0.4479,2.5000
0.2887,3.0000
1.0000,3.0000
0.0390,3.0000
0.8123,4.5000
1.0000,4.5000
0.3357,3.0000
-0.2416,2.5000
0.5341,3.5000
-0.0550,3.5000
-0.6374,3.0000
-0.7944,2.0000
0.9712,3.0000
0.2282,3.5000
0.0208,3.0000
0.9854,4.5000
-0.1124,2.0000
0.5427,3.0000
-0.4393,3.0000
0.5288,3.5000
0.2420,3.0000
0.3982,3.0000
0.7112,2.5000
0.6115,3.0000
0.9569,3.5000
-0.2114,3.0000
0.5678,3.0000
0.7406,4.0000
0.7550,3.0000
0.2245,3.0000
0.7355,4.5000
0.9711,4.5000
0.4042,3.0000
0.7692,4.0000
0.3738,3.5000
0.9131,3.5000
0.6590,3.5000
0.9118,3.0000
1.0000,4.5000
0.8416,4.5000
-0.2204,2.5000
0.8986,4.0000
-0.0404,3.5000
0.6027,4.0000
0.0587,2.5000
0.0705,2.5000
0.0312,3.0000
0.7363,3.0000
0.2408,3.0000
-0.2503,2.5000
0.7124,4.5000
0.5973,2.5000
0.0909,2.5000
0.5121,3.5000
0.8699,4.5000
0.4669,3.5000
0.4337,3.0000
0.2185,3.0000
0.1463,3.5000
0.7690,4.0000
-0.3477,2.5000
0.5007,2.5000
0.6833,3.0000
0.7073,3.5000
0.7780,3.0000
-0.6341,2.0000
-0.2911,2.5000
0.9132,3.5000
0.0331,3.5000
0.8699,4.0000
0.1485,3.0000
0.3657,3.0000
0.5103,3.5000
-0.1731,2.5000
0.6397,3.5000
0.7452,3.0000
0.4706,3.0000
0.8845,4.0000
0.8777,3.0000
0.8560,3.0000
0.6826,3.0000
0.4964,3.5000
0.7968,3.5000
0.0057,3.0000
0.1951,2.5000
0.8554,3.5000
0.2932,4.0000
0.8556,4.0000
0.6826,4.0000
0.0352,3.5000
0.2776,3.5000
0.6281,2.5000
0.1272,2.5000
0.4659,3.5000
0.3065,2.5000
1.0000,4.5000
0.8126,3.5000
-0.3186,3.0000
0.0109,3.5000
0.2478,3.0000
0.0055,2.5000
0.3275,3.0000
0.9649,3.0000
-0.0614,3.5000
0.4063,4.0000
0.2760,4.0000
0.9132,3.0000
0.9569,4.0000
0.9661,3.0000
0.7433,3.5000
0.8121,4.0000
0.7976,4.5000
0.5106,3.5000
0.7855,3.0000
0.3784,2.5000
1.0000,3.5000
0.3065,3.0000
0.7200,3.0000
0.3956,2.5000
0.9711,3.5000
0.8562,4.0000
0.0013,4.0000
0.7398,4.0000
-0.1173,2.5000
0.7542,4.0000
0.7879,3.5000
0.6538,3.5000
0.5547,3.0000
0.4832,3.0000
0.0607,2.5000
-0.3122,2.5000
-0.1935,1.5000
-0.4607,2.5000
-0.2626,3.5000
-0.4826,2.5000
0.7530,3.0000
0.8408,4.5000
-0.2292,2.5000
-0.5261,3.0000
-0.8692,2.0000
0.6374,3.0000
-0.2515,2.0000
0.7968,4.0000
0.7237,3.5000
-0.5452,2.5000
0.7670,3.0000
-0.3341,2.0000
0.3054,3.5000
0.5634,3.5000
0.3318,4.0000
0.5647,3.5000
-0.6027,2.0000
0.7529,4.0000
-0.2176,3.0000
0.3612,2.5000
-0.2643,3.0000
-0.5781,2.0000
-0.4024,2.0000
0.8842,3.5000
-0.8421,2.5000
0.7526,4.5000
-0.0305,3.0000
-0.5511,1.5000
-0.7750,2.0000
0.2001,3.0000
-0.4249,2.0000
0.0122,3.0000
-0.7200,2.0000
0.0013,2.5000
0.1426,3.0000
0.3545,3.0000
0.4318,2.0000
0.3038,2.5000
-0.5241,2.5000
0.2978,2.5000
0.8313,2.5000
0.3674,3.0000
0.6383,3.5000
0.2319,3.0000
0.7012,3.0000
-0.4266,2.5000
0.8986,4.0000
0.1500,3.0000
0.1786,3.0000
-0.1319,2.5000
0.7540,3.5000
-0.2109,2.5000
-0.1864,3.0000
0.5672,3.5000
0.7222,3.5000
0.3325,2.5000
-0.1583,2.0000
0.8406,3.5000
0.6808,3.5000
0.1299,3.5000
-0.4650,2.5000
-0.3747,2.5000
0.1569,2.5000
0.5488,2.0000
-0.2178,1.5000
0.4191,3.0000
0.1892,3.0000
0.7545,3.0000
0.4662,3.0000
0.3092,4.0000
0.2478,2.5000
0.6899,3.5000
0.6212,3.5000
-0.1917,1.5000
0.2950,3.0000
0.0556,2.5000
-0.7098,2.5000
-0.0426,3.0000
0.2041,4.0000
0.1053,2.5000
-0.3271,2.5000
0.6120,3.0000
0.4974,3.0000
0.5721,2.5000
-0.1537,2.0000
0.3461,3.0000
0.0366,2.5000
0.6245,3.5000
0.2896,3.0000
0.4735,3.0000
0.2411,2.5000
0.5649,2.5000
0.1459,3.0000
-0.2760,2.0000
-0.0634,3.0000
0.2229,3.5000
-0.0804,2.5000
0.2837,3.0000
-0.1604,2.0000
0.6573,1.5000
0.0319,2.5000
-0.1681,2.0000
0.0123,2.0000
0.3055,2.0000
0.4185,3.0000
0.4216,1.5000
0.3482,2.0000
-0.2755,3.0000
0.5943,2.5000
0.0903,3.0000
0.5489,2.5000
-0.2308,2.0000
-0.8105,2.0000
-0.0364,2.0000
-0.3985,3.0000
0.0486,2.0000
-0.0444,3.0000
-0.7767,2.5000
-0.1983,3.0000
-0.7415,3.0000
-0.9025,2.0000
-0.3156,2.0000
-0.3335,2.5000
-0.0009,2.0000
-0.4024,2.5000
-0.5356,3.0000
-0.1563,2.0000
-0.1149,2.0000
-0.2250,2.0000
-0.3014,2.0000
-0.8348,2.0000
-0.8826,2.0000
-0.5819,2.5000
-0.4267,2.5000
-0.8295,2.0000
0.5642,2.5000
0.1288,2.0000
-0.0903,2.0000
-0.8378,3.0000
-0.6632,2.5000
-0.2926,2.0000
0.0763,2.5000
-0.3809,2.0000
-0.9085,2.5000
-0.7016,2.0000
-0.8267,2.0000
-1.0000,2.5000
-0.1135,2.0000
-0.6132,2.5000
0.1031,2.0000
-0.8007,3.0000
-0.2170,2.0000
-0.1371,3.0000
-0.6379,2.5000
-0.6896,2.5000
0.0424,3.0000
-0.8182,2.0000
0.8987,3.0000
0.2833,4.0000
0.8842,4.0000
-0.0616,3.0000
0.9949,4.5000
0.2022,3.5000
0.4759,3.5000
0.4506,3.5000
0.8667,3.5000
0.7432,3.5000
-0.3285,2.5000
0.7006,3.0000
0.1560,3.0000
0.3604,3.5000
0.1705,3.0000
0.4694,2.5000
0.9375,4.0000
-0.7366,3.0000
0.0729,3.0000
0.9237,3.5000
0.5836,3.0000
0.9503,4.5000
-0.0712,2.0000
0.8698,3.5000
0.5523,4.0000
0.7250,3.5000
0.5134,3.5000
0.4192,2.5000
0.3203,3.0000
0.9065,3.5000
0.6315,3.0000
-0.1947,2.5000
-0.0010,2.5000
0.6746,4.0000
0.7140,2.0000
0.2864,3.5000
0.3587,3.0000
0.3615,2.5000
0.9707,4.5000
0.9898,4.0000
0.7870,4.5000
0.9793,4.5000
0.1214,2.5000
0.6455,3.0000
0.6529,3.0000
0.5778,2.5000
0.2811,3.5000
0.5202,3.5000
0.2210,3.0000
0.2413,2.5000
0.3894,3.0000
-0.2078,3.5000
0.8025,3.5000
0.4137,3.5000
0.6603,4.0000
0.6161,4.0000
0.7478,3.5000
-0.1453,2.0000
0.2642,3.5000
0.7314,3.5000
0.7605,3.5000
-0.3463,3.0000
0.6147,3.0000
0.5754,3.5000
0.1761,3.0000
0.4189,3.0000
-0.4365,2.5000
0.9281,4.0000
-0.4958,3.0000
